,User_ID,Country,Age,Harry_Potter_1,A_Painted_House,Snow_Falling_on_Cedars,The_Firm,Harry_Potter_5,Ladies_Detective_Agency,The_Rainmaker,The_Bridges_of_Madison_County,A_Child_Called_It,Bridget_Jones_Diary,Stones_From_The_River,The_Perfect_Storm
16771,70628,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
7999,70629,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
17501,70635,portugal,35,0,0,0,0,0,0,0,0,0,0,0,0
22573,70645,spain,41,0,0,0,0,0,0,0,0,0,0,0,0
3143,70648,netherlands,34,0,0,0,0,0,0,0,0,0,0,0,0
5243,70649,usa,31,0,0,0,0,0,0,0,0,0,0,0,0
19040,70656,germany,22,0,0,0,0,0,0,0,0,0,0,0,0
10700,70700,usa,57,0,0,0,0,0,0,0,0,0,0,0,0
1666,70703,portugal,33,0,0,0,0,0,0,0,0,0,0,0,0
648,70713,australia,49,0,0,0,0,0,0,0,0,0,0,0,0
19613,70714,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
10048,70731,australia,38,0,0,0,0,0,0,0,0,0,0,0,0
16086,70740,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
17607,70746,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
12666,70772,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
11601,70783,usa,81,0,0,0,0,0,0,0,0,0,0,0,0
9980,70791,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
18687,70796,spain,26,0,0,0,0,0,0,0,0,0,0,0,0
7207,70822,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
21675,70840,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
10688,70855,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5906,70864,usa,45,0,0,0,0,0,0,0,0,0,0,0,0
19088,70866,germany,31,0,0,0,0,0,0,0,0,0,0,0,0
13671,70881,australia,35,0,0,0,0,0,0,0,0,0,0,0,0
17648,70898,usa,57,0,0,0,0,0,0,0,0,0,0,0,0
22437,70900,spain,31,0,0,0,0,0,0,0,0,0,0,0,0
12981,70918,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
3935,70931,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
3588,70940,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22930,70941,Spain,63,0,0,0,0,0,0,0,0,0,0,0,0
7324,70953,usa,45,0,0,0,0,0,0,0,0,0,0,0,0
4878,70984,usa,57,0,0,0,0,0,0,0,0,0,0,0,0
8979,70999,usa,57,0,0,0,0,0,0,0,0,0,0,0,0
2798,71030,usa,59,0,0,0,0,0,0,0,0,0,0,0,0
6079,71075,usa,26,0,0,0,1,0,0,0,0,0,0,0,0
13715,71076,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
251,71081,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
8121,71102,united kingdom,23,0,0,0,0,0,0,0,0,0,0,0,0
10318,71114,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
23599,71144,other,35,0,0,0,0,0,0,0,0,0,0,0,0
20789,71155,germany,16,0,0,0,0,0,0,0,0,0,0,0,0
5104,71183,other,32,0,0,0,0,0,0,0,0,0,0,0,0
17621,71188,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
13124,71196,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6636,71223,usa,62,0,0,0,0,0,0,0,0,0,0,0,0
1393,71227,canada,35,0,0,0,0,0,0,0,0,0,0,1,0
11597,71234,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
922,71253,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1856,71261,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
8486,71266,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22256,71285,spain,28,0,0,0,0,0,0,0,0,0,0,0,0
24249,71292,other,45,0,0,0,0,0,0,0,0,0,0,0,0
19134,71317,germany,28,0,0,0,0,0,0,0,0,0,0,0,0
23739,71360,italy,35,0,0,0,0,0,0,0,0,0,0,0,0
10471,71379,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
17933,71415,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
23057,71430,spain,29,0,0,0,0,0,0,0,0,0,0,0,0
23206,71450,Spain,48,0,0,0,0,0,0,0,0,0,0,0,0
12798,71470,canada,62,0,0,0,0,0,0,0,0,0,0,0,0
22374,71476,spain,17,0,0,0,0,0,0,0,0,0,0,0,0
8328,71490,usa,23,1,0,0,0,0,0,0,0,0,0,0,0
13550,71514,usa,31,0,0,0,0,0,0,0,0,0,0,0,0
6160,71521,canada,35,0,0,0,0,1,0,0,0,0,0,0,0
2772,71522,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
21264,71524,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
17279,71551,usa,57,0,0,0,0,0,0,0,0,0,0,0,0
19128,71554,germany,37,0,0,0,0,0,0,0,0,0,0,0,0
20963,71562,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
9791,71563,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3892,71568,canada,28,0,0,0,0,0,0,0,0,0,0,0,0
13626,71587,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
23050,71600,spain,27,0,0,0,0,0,0,0,0,0,0,0,0
24183,71612,portugal,25,0,0,0,0,0,0,0,0,0,0,0,0
15670,71614,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7481,71623,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
20578,71641,germany,30,0,0,0,0,0,0,0,0,0,0,0,0
20512,71672,germany,60,0,0,0,0,0,0,0,0,0,0,0,0
6696,71684,germany,44,0,1,0,0,0,0,0,0,0,0,0,0
20545,71698,germany,17,0,0,0,0,0,0,0,0,0,0,0,0
21798,71700,germany,32,0,0,0,0,0,0,0,0,0,0,0,0
189,71712,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
3752,71716,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
18652,71720,france,26,0,0,0,0,0,0,0,0,0,0,0,0
18932,71728,spain,49,0,0,0,0,0,0,0,0,0,0,0,0
18962,71739,germany,34,0,0,0,0,0,0,0,0,0,0,0,0
19222,71749,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
15641,71751,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3508,71752,usa,20,0,0,0,0,0,0,0,0,0,0,0,0
6697,71779,usa,35,0,1,0,0,0,0,0,0,0,0,0,0
13800,71789,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
7135,71799,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
15183,71809,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
15330,71822,australia,47,0,0,0,0,0,0,0,0,0,0,0,0
3305,71831,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
11789,71841,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
15903,71842,usa,22,0,0,0,0,0,0,0,0,0,0,0,0
2099,71855,usa,20,0,0,0,0,0,0,0,0,0,0,0,0
23251,71872,spain,23,0,0,0,0,0,0,0,0,0,0,0,0
22751,71883,spain,21,0,0,0,0,0,0,0,0,0,0,0,0
6292,71884,usa,46,0,0,0,0,0,0,0,0,0,0,0,0
17277,71897,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
271,71900,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10272,71902,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
21738,71905,germany,32,0,0,0,0,0,0,0,0,0,0,0,0
22781,71912,spain,38,0,0,0,0,0,0,0,0,0,0,0,0
20002,71927,germany,32,0,0,0,0,0,0,0,0,0,0,0,0
12557,71940,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
19564,71967,germany,24,0,0,0,0,0,0,0,0,0,0,0,0
24260,71974,spain,30,0,0,0,0,0,0,0,0,0,0,0,0
7120,72005,usa,66,0,0,0,0,0,0,0,0,0,0,0,0
17423,72025,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
23839,72038,italy,35,0,0,0,0,0,0,0,0,0,0,0,0
13652,72063,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
12082,72084,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22519,72124,spain,22,0,0,0,0,0,0,0,0,0,0,0,0
20473,72148,germany,19,0,0,0,0,0,0,0,0,0,0,0,0
20641,72151,germany,37,0,0,0,0,0,0,0,0,0,0,0,0
19666,72153,germany,20,0,0,0,0,0,0,0,0,0,0,0,0
20301,72154,germany,40,0,0,0,0,0,0,0,0,0,0,0,0
21095,72155,germany,27,0,0,0,0,0,0,0,0,0,0,0,0
22180,72169,spain,25,0,0,0,0,0,0,0,0,0,0,0,0
12473,72190,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
11665,72201,united kingdom,37,0,0,0,0,0,0,0,0,0,0,0,0
18433,72210,france,17,0,0,0,0,0,0,0,0,0,0,0,0
18390,72211,france,18,0,0,0,0,0,0,0,0,0,0,0,0
19823,72222,germany,22,0,0,0,0,0,0,0,0,0,0,0,0
17684,72276,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
5653,72287,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
7594,72296,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
22731,72300,spain,22,0,0,0,0,0,0,0,0,0,0,0,0
22879,72309,spain,34,0,0,0,0,0,0,0,0,0,0,0,0
10908,72327,other,20,0,0,0,0,0,0,0,0,0,0,0,0
10405,72341,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
16253,72347,switzerland,32,0,0,0,0,0,0,0,0,0,0,0,0
3842,72352,spain,49,0,0,0,0,0,0,0,0,0,0,0,0
15551,72355,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
21066,72364,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
1437,72368,usa,15,0,0,0,0,0,0,0,0,0,0,0,0
22885,72404,spain,16,0,0,0,0,0,0,0,0,0,0,0,0
3057,72418,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
17448,72428,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22656,72448,Spain,27,0,0,0,0,0,0,0,0,0,0,0,0
12803,72451,united kingdom,51,0,0,0,0,0,0,0,0,0,0,0,0
23445,72456,italy,25,0,0,0,0,0,0,0,0,0,0,0,0
16341,72458,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
11860,72461,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
6426,72470,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
7379,72482,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
5641,72493,other,35,0,0,0,0,0,0,0,0,0,0,0,0
5841,72523,usa,35,0,0,0,1,0,0,0,0,0,0,0,0
1499,72530,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
13381,72545,usa,58,0,0,0,0,0,0,0,0,0,0,0,0
21747,72551,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
7091,72575,usa,103,0,0,0,0,0,0,0,0,0,0,0,0
22940,72589,spain,30,0,0,0,0,0,0,0,0,0,0,0,0
10431,72601,germany,24,0,0,0,0,0,0,0,0,0,0,0,0
7751,72636,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
17337,72660,other,42,0,0,0,0,0,0,0,0,0,0,0,0
7326,72688,australia,54,0,0,0,0,0,0,0,0,0,0,0,0
11941,72700,usa,25,0,0,0,0,0,0,0,0,0,0,0,0
1921,72723,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
3178,72736,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
15849,72767,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
5224,72770,australia,32,0,0,0,0,0,0,0,0,0,0,0,0
20474,72771,germany,44,0,0,0,0,0,0,0,0,0,0,0,0
15179,72778,usa,54,0,0,0,0,0,0,0,0,0,0,0,0
9225,72785,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
23611,72833,italy,35,0,0,0,0,0,0,0,0,0,0,0,0
21489,72858,germany,20,0,0,0,0,0,0,0,0,0,0,0,0
2271,72875,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
15127,72882,usa,64,0,0,0,0,0,0,0,0,0,0,0,0
10153,72909,canada,32,0,0,0,0,0,0,0,0,0,0,0,0
6496,72923,usa,35,0,0,0,0,0,0,1,0,0,0,0,0
13820,72950,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
14601,72954,usa,44,0,0,0,0,0,0,0,0,0,0,0,0
10166,72966,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
2859,72975,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
8329,72990,usa,31,1,0,0,0,0,0,0,0,0,0,0,0
17768,72992,france,44,0,0,0,0,0,0,0,0,0,0,0,0
20461,72999,germany,42,0,0,0,0,0,0,0,0,0,0,0,0
24051,73004,netherlands,24,0,0,0,0,0,0,0,0,0,0,0,0
20933,73013,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
7465,73022,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1857,73044,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
13356,73045,canada,18,0,0,0,0,0,0,0,0,0,0,0,0
10962,73056,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
12878,73059,usa,66,0,0,0,0,0,0,0,0,0,0,0,0
21359,73061,germany,25,0,0,0,0,0,0,0,0,0,0,0,0
14363,73124,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
13253,73127,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
1208,73133,usa,50,0,0,0,0,0,0,0,0,0,0,0,0
2367,73139,usa,15,0,0,0,0,0,0,0,0,0,0,0,0
11034,73196,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7360,73224,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
3299,73225,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10863,73231,australia,25,0,0,0,0,0,0,0,0,0,0,0,0
4395,73240,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
554,73243,usa,63,0,0,0,0,0,0,0,0,0,0,0,0
17436,73292,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
19181,73311,germany,37,0,0,0,0,0,0,0,0,0,0,0,0
20517,73314,germany,64,0,0,0,0,0,0,0,0,0,0,0,0
17354,73315,new zealand,59,0,0,0,0,0,0,0,0,0,0,0,0
817,73330,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
19101,73334,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
1327,73363,usa,22,0,0,0,0,0,0,0,0,0,0,0,0
21949,73366,germany,25,0,0,0,0,0,0,0,0,0,0,0,0
4248,73372,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16438,73374,netherlands,35,0,0,0,0,0,0,0,0,0,0,0,0
23613,73390,italy,24,0,0,0,0,0,0,0,0,0,0,0,0
7752,73394,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
14508,73398,usa,40,0,0,0,0,0,0,0,0,0,0,0,0
24097,73402,spain,25,0,0,0,0,0,0,0,0,0,0,0,0
23702,73425,italy,35,0,0,0,0,0,0,0,0,0,0,0,0
19070,73435,switzerland,35,0,0,0,0,0,0,0,0,0,0,0,0
19408,73464,germany,28,0,0,0,0,0,0,0,0,0,0,0,0
10393,73479,usa,16,0,0,0,0,0,0,0,0,0,0,0,0
17140,73481,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2816,73486,usa,19,0,0,0,0,0,0,0,0,0,0,0,0
8614,73509,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
22997,73523,spain,23,0,0,0,0,0,0,0,0,0,0,0,0
5693,73548,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
24046,73549,netherlands,35,0,0,0,0,0,0,0,0,0,0,0,0
3410,73588,usa,38,0,0,0,0,0,0,0,0,0,0,0,0
16372,73614,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
6497,73617,usa,20,0,0,0,0,0,0,1,0,0,0,0,0
23868,73619,italy,36,0,0,0,0,0,0,0,0,0,0,0,0
20394,73641,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
22014,73646,netherlands,35,0,0,0,0,0,0,0,0,0,0,0,0
2472,73651,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10732,73670,usa,77,0,0,0,0,0,0,0,0,0,0,0,0
4719,73681,portugal,27,0,0,0,0,0,0,0,0,0,0,0,0
1214,73691,usa,20,0,0,0,0,0,0,0,0,0,0,0,0
9895,73701,usa,45,0,0,0,0,0,0,0,0,0,0,0,0
9500,73795,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
57,73815,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
15208,73822,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22856,73829,spain,36,0,0,0,0,0,0,0,0,0,0,0,0
14080,73835,usa,20,0,0,0,0,0,0,0,0,0,0,0,0
20659,73854,germany,37,0,0,0,0,0,0,0,0,0,0,0,0
15253,73882,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
2232,73889,australia,17,0,0,0,0,0,0,0,0,0,0,0,0
4262,73907,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
964,73923,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
17555,73955,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
18882,73991,austria,59,0,0,0,0,0,0,0,0,0,0,0,0
23246,73992,spain,24,0,0,0,0,0,0,0,0,0,0,0,0
13727,73999,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
23759,74000,italy,21,0,0,0,0,0,0,0,0,0,0,0,0
5614,74025,canada,33,0,0,0,0,0,0,0,0,0,0,0,0
3073,74056,usa,24,0,0,0,0,1,0,0,0,0,0,0,0
13960,74062,usa,25,0,0,0,0,0,0,0,0,0,0,0,0
21601,74074,germany,14,0,0,0,0,0,0,0,0,0,0,0,0
8703,74089,united kingdom,29,0,0,0,0,0,0,0,0,0,0,0,0
7383,74106,usa,64,0,0,0,0,0,0,0,0,0,0,0,0
17764,74172,france,20,0,0,0,0,0,0,0,0,0,0,0,0
9567,74175,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
3482,74185,usa,28,0,0,0,0,1,0,0,0,0,0,0,0
16485,74187,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
14081,74189,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
23515,74201,italy,39,0,0,0,0,0,0,0,0,0,0,0,0
17797,74215,france,26,0,0,0,0,0,0,0,0,0,0,0,0
15273,74238,usa,46,0,0,0,0,0,0,0,0,0,0,0,0
13945,74253,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
23784,74262,italy,23,0,0,0,0,0,0,0,0,0,0,0,0
6699,74286,usa,23,0,1,0,0,0,0,0,0,0,0,0,0
1292,74290,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2451,74304,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5453,74312,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10895,74315,usa,51,0,0,0,0,0,0,0,0,0,0,0,0
16501,74329,united kingdom,16,0,0,0,0,0,0,0,0,0,0,0,0
9942,74358,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
18592,74369,france,35,0,0,0,0,0,0,0,0,0,0,0,0
11293,74377,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
20277,74409,germany,19,0,0,0,0,0,0,0,0,0,0,0,0
16315,74411,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
4792,74413,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
20846,74432,other,35,0,0,0,0,0,0,0,0,0,0,0,0
10363,74443,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
6232,74453,usa,61,0,0,0,0,0,0,0,0,0,0,0,0
21178,74462,germany,38,0,0,0,0,0,0,0,0,0,0,0,0
12875,74483,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14241,74488,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6296,74493,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
9822,74500,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
6498,74510,usa,27,0,0,0,0,0,0,1,0,0,0,0,0
5143,74511,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
24057,74518,sweden,37,0,0,0,0,0,0,0,0,0,0,0,0
13429,74519,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
16265,74559,italy,26,0,0,0,0,0,0,0,0,0,0,0,0
14096,74571,sweden,35,0,0,0,0,0,0,0,0,0,0,0,0
6456,74577,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
2649,74588,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
3706,74595,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
808,74642,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
6114,74648,usa,15,0,0,0,0,0,0,0,0,0,0,0,0
15743,74654,germany,29,0,0,0,0,0,0,0,0,0,0,0,0
19295,74655,austria,32,0,0,0,0,0,0,0,0,0,0,0,0
2779,74665,usa,35,1,0,0,0,0,0,0,0,0,0,0,0
3269,74672,usa,19,0,0,0,0,0,0,0,0,0,0,0,0
13439,74681,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2632,74689,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
2524,74691,usa,49,0,0,0,0,0,0,0,0,0,0,0,0
11808,74702,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9353,74728,usa,35,0,0,1,0,0,0,0,0,0,0,0,0
9724,74743,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
3837,74758,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
1293,74778,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
11395,74792,usa,35,0,0,0,0,0,1,0,0,0,0,0,0
7940,74806,other,35,0,0,0,0,0,0,0,0,0,0,0,0
2750,74810,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16864,74825,australia,38,0,0,0,0,0,0,0,0,0,0,0,0
18177,74846,canada,26,0,0,0,0,0,0,0,0,0,0,0,0
23073,74855,spain,41,0,0,0,0,0,0,0,0,0,0,0,0
15815,74863,usa,65,0,0,0,0,0,0,0,0,0,0,0,0
15699,74869,australia,56,0,0,0,0,0,0,0,0,0,0,0,0
16805,74910,canada,22,0,0,0,0,0,0,0,0,0,0,0,0
4346,74911,usa,25,0,0,0,0,0,0,0,0,1,0,0,0
19083,74929,germany,31,0,0,0,0,0,0,0,0,0,0,0,0
17546,74941,australia,29,0,0,0,0,0,0,0,0,0,0,0,0
1348,74949,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22902,74958,spain,25,0,0,0,0,0,0,0,0,0,0,0,0
14142,74974,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
8330,74997,usa,34,1,0,0,0,0,0,0,0,0,0,0,0
18602,75022,belgium,23,0,0,0,0,0,0,0,0,0,0,0,0
21296,75074,germany,31,0,0,0,0,0,0,0,0,0,0,0,0
9795,75081,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
13338,75083,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7083,75089,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
18546,75108,switzerland,17,0,0,0,0,0,0,0,0,0,0,0,0
16277,75115,germany,31,0,0,0,0,0,0,0,0,0,0,0,0
9545,75127,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
530,75128,usa,48,0,0,0,0,0,0,0,0,0,0,0,0
13353,75144,united kingdom,39,0,0,0,0,0,0,0,0,0,0,0,0
3290,75164,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
21537,75166,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
19698,75181,germany,22,0,0,0,0,0,0,0,0,0,0,0,0
15306,75215,usa,15,0,0,0,0,0,0,0,0,0,0,0,0
22446,75231,spain,56,0,0,0,0,0,0,0,0,0,0,0,0
23683,75240,italy,35,0,0,0,0,0,0,0,0,0,0,0,0
24116,75250,other,35,0,0,0,0,0,0,0,0,0,0,0,0
20395,75256,germany,27,0,0,0,0,0,0,0,0,0,0,0,0
15651,75259,canada,53,0,0,0,0,0,0,0,0,0,0,0,0
1077,75281,usa,58,0,0,0,0,0,0,0,0,0,0,0,1
18173,75293,france,24,0,0,0,0,0,0,0,0,0,0,0,0
18740,75306,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
17199,75330,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
16951,75335,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
18837,75339,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
22673,75343,spain,35,0,0,0,0,0,0,0,0,0,0,0,0
20503,75349,switzerland,49,0,0,0,0,0,0,0,0,0,0,0,0
15010,75370,usa,25,0,0,0,0,0,0,0,0,0,0,0,0
3757,75405,usa,49,0,0,0,0,0,0,0,0,0,0,0,0
22994,75410,spain,29,0,0,0,0,0,0,0,0,0,0,0,0
4962,75416,usa,38,0,0,0,0,0,0,0,0,0,0,0,0
16377,75429,usa,22,0,0,0,0,0,0,0,0,0,0,0,0
11204,75432,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
8331,75433,united kingdom,35,1,0,0,0,0,0,0,0,0,0,0,0
18634,75442,belgium,15,0,0,0,0,0,0,0,0,0,0,0,0
20925,75462,germany,22,0,0,0,0,0,0,0,0,0,0,0,0
3663,75482,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3129,75486,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6966,75491,usa,26,0,0,0,0,0,0,0,1,0,0,0,0
2224,75492,usa,56,0,0,0,0,0,0,0,0,0,0,0,0
13728,75495,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6883,75499,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
15066,75522,other,39,0,0,0,0,0,0,0,0,0,0,0,0
7753,75529,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
515,75534,usa,53,0,0,0,0,0,0,0,0,0,0,0,0
8773,75551,usa,31,0,0,0,0,0,0,0,0,0,0,0,0
9681,75556,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
792,75560,usa,34,0,0,0,0,0,0,0,0,0,0,1,0
21649,75589,germany,24,0,0,0,0,0,0,0,0,0,0,0,0
753,75591,usa,33,1,0,0,0,0,0,0,0,0,0,0,0
21536,75599,germany,25,0,0,0,0,0,0,0,0,0,0,0,0
21602,75611,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
19989,75619,germany,22,0,0,0,0,0,0,0,0,0,0,0,0
6108,75635,usa,55,0,0,0,0,0,0,0,0,0,0,1,0
3316,75695,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
7424,75701,usa,56,0,0,0,0,0,0,0,0,0,0,0,0
4837,75709,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
8793,75712,usa,13,0,0,0,0,0,0,0,0,0,0,0,0
8452,75719,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
24268,75749,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
12709,75771,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
12502,75773,united kingdom,25,0,0,0,0,0,0,0,0,0,0,0,0
22024,75777,other,28,0,0,0,0,0,0,0,0,0,0,0,0
11888,75781,canada,53,0,0,0,0,0,0,0,0,0,0,0,0
5367,75783,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9914,75787,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5732,75809,usa,27,0,0,0,0,0,0,0,0,0,0,0,0
5176,75819,usa,35,0,0,0,0,1,0,0,0,0,0,0,0
9273,75821,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
19112,75833,germany,66,0,0,0,0,0,0,0,0,0,0,0,0
13705,75842,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
